season,team,week,pythag_exp
2004,NE,16,0.7782541513758269
2004,NE,17,0.7912955937798876
2004,NO,2,0.05000750769689102
2004,NO,3,0.3323537167918118
2004,NO,4,0.42285275112368514
2004,NO,5,0.2784198704455649
2004,NO,6,0.2964984674870387
2004,NO,7,0.312753047830168
2004,NO,9,0.35960941095740484
2004,NO,10,0.30140795672143184
2004,NO,11,0.33905681511200014
2004,NO,12,0.3028518311848675
2004,NO,13,0.3113120699520551
2004,NO,14,0.3050348194898918
2004,NO,15,0.342742653113174
2004,NO,16,0.3584840158922328
2004,NO,17,0.3890077712373484
2004,NYG,2,0.16657834740605948
2004,NYG,3,0.37177828927432915
2004,NYG,4,0.6001652571430072
2004,NYG,5,0.6491396303910468
2004,NYG,7,0.7281986495001704
2004,NYG,8,0.6036675006115285
2004,NYG,9,0.6850138977032718
2004,NYG,10,0.6300913420838048
2004,NYG,11,0.6076027070448796
2004,NYG,12,0.5866326352274625
2004,NYG,13,0.5100237815009071
2004,NYG,14,0.436200485038082
2004,NYG,15,0.381636931944698
2004,NYG,16,0.3877800769787277
2004,NYG,17,0.3938489661834216
2004,NYJ,2,0.6650545629345892
2004,NYJ,4,0.645204262812905
2004,NYJ,5,0.6884463047664807
2004,NYJ,6,0.6719118201325022
2004,NYJ,7,0.6901738951431675
2004,NYJ,8,0.6427900044623567
2004,NYJ,9,0.7296015108057425
2004,NYJ,10,0.6868672316989488
2004,NYJ,11,0.6589014950469192
2004,NYJ,12,0.6618875949975369
2004,NYJ,13,0.6863103077570558
2004,NYJ,14,0.7307496729034536
2004,NYJ,15,0.6926503228066391
2004,NYJ,16,0.7272062256688292
2004,NYJ,17,0.6811928917425335
2004,OAK,2,0.4114766974491847
2004,OAK,3,0.5
2004,OAK,4,0.6119056012735439
2004,OAK,5,0.47565294905248606
2004,OAK,6,0.3535065866744997
2004,OAK,7,0.2421753923099969
2004,OAK,8,0.26627250738711794
2004,OAK,9,0.216500007304463
2004,OAK,11,0.2532739127268867
2004,OAK,12,0.257876874039227
2004,OAK,13,0.28083825127434214
2004,OAK,14,0.28802082387794764
2004,OAK,15,0.25643351524404184
2004,OAK,16,0.2881388459898256
2004,OAK,17,0.30230800821046167
2004,PHI,2,0.8334216525939406
2004,PHI,3,0.8192607469114618
2004,PHI,4,0.8504969103880591
2004,PHI,6,0.8561319978553205
2004,PHI,7,0.8891361808505127
2004,PHI,8,0.8325248814735415
2004,PHI,9,0.8260709884444623
2004,PHI,10,0.7275748879180449
2004,PHI,11,0.7688245083360902
2004,PHI,12,0.8015508343266929
2004,PHI,13,0.8256664651736867
2004,PHI,14,0.8441718396427101
2004,PHI,15,0.8348906915879717
2004,PHI,16,0.8340736339996467
2004,PHI,17,0.8041006625832127
2004,PIT,2,0.5885233025508154
2004,PIT,3,0.2973325158613679
2004,PIT,4,0.44861812801360545
2004,PIT,5,0.562668113428433
2004,PIT,6,0.6152765219609315
2004,PIT,8,0.6160706866252368
2004,PIT,9,0.6542399510410245
2004,PIT,10,0.7258040567194323
2004,PIT,11,0.7488929500619506
2004,PIT,12,0.7445871439644156
2004,PIT,13,0.7556269934976212
2004,PIT,14,0.7421850604499588
2004,PIT,15,0.7564393480675121
2004,PIT,16,0.7367581324923909
2004,PIT,17,0.7514296245192907
2004,SD,2,0.690889335153427
2004,SD,3,0.5122914460264579
2004,SD,4,0.41748218870755466
2004,SD,5,0.5798083632921954
2004,SD,6,0.628825989514148
2004,SD,7,0.607198349868844
2004,SD,8,0.6434717781606639
2004,SD,9,0.7128155781350849
2004,SD,11,0.7525654369342352
2004,SD,12,0.7477497079131518
2004,SD,13,0.7278291050159932
2004,SD,14,0.7207117539362863
2004,SD,15,0.7160648330357232
2004,SD,16,0.7451618851951392
2004,SD,17,0.721205849423693
2004,SEA,2,0.949992492303109
2004,SEA,3,0.9112522300642727
2004,SEA,5,0.9867875291938737
2004,SEA,6,0.8650209848900924
2004,SEA,7,0.7386978595883458
2004,SEA,8,0.6583104963949448
2004,SEA,9,0.6634183455693871
2004,SEA,10,0.6857261125896582
2004,SEA,11,0.6333196231011239
2004,SEA,12,0.6418721136113656
2004,SEA,13,0.5462925352841442
2004,SEA,14,0.5295292156286674
2004,SEA,15,0.536040396337091
2004,SEA,16,0.485460893241231
2004,SEA,17,0.4922324220058173
2004,SF,2,0.4333432335858251
2004,SF,3,0.4313037767194736
2004,SF,4,0.16171177181279983
2004,SF,5,0.1679859618976892
2004,SF,6,0.25040651097792066
2004,SF,8,0.24748899149854575
2004,SF,9,0.23843058068730857
2004,SF,10,0.23765756864898793
2004,SF,11,0.24645125280860428
2004,SF,12,0.19646492387468004
2004,SF,13,0.2027794110098647
2004,SF,14,0.19508485150249613
2004,SF,15,0.22408850146627765
2004,SF,16,0.22341045726995717
2004,SF,17,0.19180878367979434
2004,STL,2,0.8056648690251437
2004,STL,3,0.333814655198012
2004,STL,4,0.3696625265002091
2004,STL,5,0.47622845370081646
2004,STL,6,0.5175483789126291
2004,STL,7,0.5480732852397329
2004,STL,9,0.47098783016994095
2004,STL,10,0.4137359338073356
2004,STL,11,0.4554353524223433
2004,STL,12,0.4048892351507081
2004,STL,13,0.34914772146496564
2004,STL,14,0.37731703443947895
2004,STL,15,0.354795737187095
2004,STL,16,0.31626543069582974
2004,STL,17,0.3476041317840638
2004,TB,2,0.22104108296673844
2004,TB,3,0.21396969643400285
2004,TB,4,0.2343136935192552
2004,TB,5,0.2628153324045141
2004,TB,6,0.33578383565176745
2004,TB,7,0.3311172526911808
2004,TB,9,0.41446382440256385
2004,TB,10,0.4462199228465036
2004,TB,11,0.41302958308948284
2004,TB,12,0.5357761757831598
2004,TB,13,0.5098277612199096
2004,TB,14,0.5913118220365637
2004,TB,15,0.5624874221278615
2004,TB,16,0.5480009702200119
2004,TB,17,0.5045732690588174
2004,TEN,2,0.9151321051346518
2004,TEN,3,0.4260257603040952
2004,TEN,4,0.40621773505902786
2004,TEN,5,0.27180135049982956
2004,TEN,6,0.4591180071447903
2004,TEN,7,0.41281964613209404
2004,TEN,8,0.3431247377983249
2004,TEN,10,0.391533696612097
2004,TEN,11,0.39489967433409745
2004,TEN,12,0.4132247749961492
2004,TEN,13,0.39419360040722856
2004,TEN,14,0.34382057860919085
2004,TEN,15,0.3426986496587432
2004,TEN,16,0.3499862766805279
2004,TEN,17,0.3254619875371114
2004,WAS,2,0.7789589170332616
2004,WAS,3,0.5
2004,WAS,4,0.45947062137176553
2004,WAS,5,0.427725118833981
2004,WAS,6,0.3817036627800753
2004,WAS,8,0.4182890318883409
2004,WAS,9,0.3523007555840034
2004,WAS,10,0.4037852943231086
2004,WAS,11,0.38021829660630424
2004,WAS,12,0.30541329205177337
2004,WAS,13,0.28642312684364557
2004,WAS,14,0.385864670304718
2004,WAS,15,0.3848473044447581
2004,WAS,16,0.42487197159005574
2004,WAS,17,0.4200791442879541
2005,ARI,2,0.10660883677400657
2005,ARI,3,0.1512648842585743
2005,ARI,5,0.10410372880599841
2005,ARI,7,0.15098750686443022
2005,ARI,8,0.23103086811223375
2005,ARI,9,0.19229148490603648
2005,ARI,10,0.19114801118052996
2005,ARI,11,0.20405854368465412
2005,ARI,12,0.26623925927260556
2005,ARI,13,0.26777675888373476
2005,ARI,14,0.2948108639879957
2005,ARI,15,0.29663792360489044
2005,ARI,16,0.2903350181875108
2005,ARI,17,0.31626543069582974
2005,ATL,2,0.7113080906235576
2005,ATL,3,0.5212588037790167
2005,ATL,4,0.6152765219609315
2005,ATL,5,0.750685821679362
2005,ATL,6,0.6668004306496131
2005,ATL,7,0.642097126278766
2005,ATL,9,0.6760090207074673
2005,ATL,10,0.6877591777242665
2005,ATL,11,0.6367365820690934
2005,ATL,12,0.6115192252604265
2005,ATL,13,0.6559765992317942
2005,ATL,14,0.6029963665895202
2005,ATL,15,0.6363990237154473
2005,ATL,16,0.6038704256821505
2005,ATL,17,0.5896145366669057
2005,BAL,2,0.03549767416717697
2005,BAL,4,0.05535372251570804
2005,BAL,5,0.1863165676597159
2005,BAL,6,0.1610767607364005
2005,BAL,7,0.27770207021654175
2005,BAL,8,0.27003388460686073
2005,BAL,9,0.30338818219368735
2005,BAL,10,0.26845978205538046
2005,BAL,11,0.1918859161110465
2005,BAL,12,0.2250621723379714
2005,BAL,13,0.23336852235711103
2005,BAL,14,0.25329940561897357
2005,BAL,15,0.2592586113298092
2005,BAL,16,0.3969084606660516
2005,BAL,17,0.42436647362892216
2005,BUF,2,0.9555938317196575
2005,BUF,3,0.47374628959381654
2005,BUF,4,0.370085854365834
2005,BUF,5,0.274365213781013
2005,BUF,6,0.369535001128076
2005,BUF,7,0.46568750908547824
2005,BUF,8,0.36367174313405126
2005,BUF,10,0.3586514244075836
2005,BUF,11,0.41262078361994275
2005,BUF,12,0.2960355339127424
2005,BUF,13,0.2946186751450248
2005,BUF,14,0.3123548803897059
2005,BUF,15,0.260336916916526
2005,BUF,16,0.2555149779699664
2005,BUF,17,0.2985001502691653
2005,CAR,2,0.40743914184321356
2005,CAR,3,0.6063985599070204
2005,CAR,4,0.5387734592699269
2005,CAR,5,0.5470158234850044
2005,CAR,6,0.5604034705058349
2005,CAR,8,0.5564122410404909
2005,CAR,9,0.6443797975299929
2005,CAR,10,0.6907592565913934
2005,CAR,11,0.7497703731969126
2005,CAR,12,0.7165251355804468
2005,CAR,13,0.7170967185179107
2005,CAR,14,0.7460056227285536
2005,CAR,15,0.7120418051217621
2005,CAR,16,0.733779143888391
2005,CAR,17,0.7109908825740053
2005,CHI,2,0.3377085058618112
2005,CHI,3,0.949992492303109
2005,CHI,5,0.6837345693041702
2005,CHI,6,0.5331811121869505
2005,CHI,7,0.7308166309179601
2005,CHI,8,0.737608483702109
2005,CHI,9,0.7370956186375495
2005,CHI,10,0.7184279987347978
2005,CHI,11,0.7331048448672628
2005,CHI,12,0.7596645275792363
2005,CHI,13,0.7532943354712156
2005,CHI,14,0.7738948336913899
2005,CHI,15,0.7186387342235506
2005,CHI,16,0.746630938022872
2005,CHI,17,0.7437005147868072
2005,CIN,2,0.8764006997864723
2005,CIN,3,0.9519598861457772
2005,CIN,4,0.9555938317196576
2005,CIN,5,0.9369225155246403
2005,CIN,6,0.8700287109775112
2005,CIN,7,0.837778395625845
2005,CIN,8,0.7522563333522421
2005,CIN,9,0.7517562826575708
2005,CIN,11,0.7692422567457252
2005,CIN,12,0.7032801273240208
2005,CIN,13,0.7071166980903633
2005,CIN,14,0.6985012164740545
2005,CIN,15,0.6914616724102116
2005,CIN,16,0.7177771100718477
2005,CIN,17,0.6846588655818785
2005,CLE,2,0.12359930021352764
2005,CLE,3,0.32762479620739304
2005,CLE,5,0.2801029118270487
2005,CLE,6,0.41397992448837717
2005,CLE,7,0.32055786479553583
2005,CLE,8,0.3218912248545019
2005,CLE,9,0.33209022934815247
2005,CLE,10,0.3839293133747632
2005,CLE,11,0.35028119734668683
2005,CLE,12,0.4469007188254008
2005,CLE,13,0.40860594806757994
2005,CLE,14,0.39666204955447
2005,CLE,15,0.39771163028855055
2005,CLE,16,0.4069086725913509
2005,CLE,17,0.31152063065794877
2005,DAL,2,0.6018366756839408
2005,DAL,3,0.5507353451752754
2005,DAL,4,0.5556343592545072
2005,DAL,5,0.5
2005,DAL,6,0.6376099972651181
2005,DAL,7,0.6373793925247602
2005,DAL,8,0.6120659617652933
2005,DAL,10,0.6783988252222006
2005,DAL,11,0.6627154263645654
2005,DAL,12,0.6924361570647197
2005,DAL,13,0.6654640363224531
2005,DAL,14,0.6373352794113482
2005,DAL,15,0.6295922362339954
2005,DAL,16,0.554942556997593
2005,DAL,17,0.5597532226075644
2005,DEN,2,0.036273567705962795
2005,DEN,3,0.19433513097485638
2005,DEN,4,0.48892717837170624
2005,DEN,5,0.6071983498688439
2005,DEN,6,0.5986610454516484
2005,DEN,7,0.6227215518049807
2005,DEN,8,0.5983202387786727
2005,DEN,10,0.6789296721871827
2005,DEN,11,0.7003841046643077
2005,DEN,12,0.7584445520920473
2005,DEN,13,0.7441732041621409
2005,DEN,14,0.7123731164567454
2005,DEN,15,0.7089146629032989
2005,DEN,16,0.71570829110761
2005,DEN,17,0.7416230734747676
2005,DET,2,0.9905170424688189
2005,DET,4,0.17519481437322748
2005,DET,5,0.2178641892054438
2005,DET,6,0.4633443632261373
2005,DET,7,0.4642238242168403
2005,DET,8,0.48724048020974015
2005,DET,9,0.455801994002083
2005,DET,10,0.40167976122132726
2005,DET,11,0.44785142066193734
2005,DET,12,0.4042503199533245
2005,DET,13,0.34781588750108877
2005,DET,14,0.34587268284727785
2005,DET,15,0.3470272969334543
2005,DET,16,0.3071901326009825
2005,DET,17,0.3175117031029827
2005,GB,2,0.00948295753118112
2005,GB,3,0.22318980138329197
2005,GB,4,0.290526754517467
2005,GB,5,0.3414299888123846
2005,GB,7,0.6712765826567665
2005,GB,8,0.6303374734997909
2005,GB,9,0.5850075795903915
2005,GB,10,0.5368232591025884
2005,GB,11,0.5589321385033152
2005,GB,12,0.5443543984631437
2005,GB,13,0.526484142044848
2005,GB,14,0.4916430815745014
2005,GB,15,0.5
2005,GB,16,0.39391807006288604
2005,GB,17,0.3860025697010537
2005,HOU,2,0.04440616828034238
2005,HOU,4,0.033653521054462586
2005,HOU,5,0.06475645297648093
2005,HOU,6,0.10217455626776416
2005,HOU,7,0.07094920200089533
2005,HOU,8,0.08570050223669302
2005,HOU,9,0.12086415780720731
2005,HOU,10,0.13209454654534905
2005,HOU,11,0.13624832830308503
2005,HOU,12,0.12444177877787913
2005,HOU,13,0.14573792846125744
2005,HOU,14,0.15868805584336226
2005,HOU,15,0.1644194427411057
2005,HOU,16,0.2012323620155788
2005,HOU,17,0.19648257090858087
2005,IND,2,0.964502325832823
2005,IND,3,0.9637264322940372
2005,IND,4,0.9472429301315017
2005,IND,5,0.949992492303109
2005,IND,6,0.9699290678737907
2005,IND,7,0.9315618752741596
